SAMPLE_ID,Dataset,BrNum,pos,library_prep,cell_type,method,mean_prop,median_prop,sd,rsd,Sample,RNAscope_prop,snRNA_prop,library_type,rna_extract,library_combo
2107UNHS-0291_Br6432_Mid_Nuc,2107UNHS-0291,Br6432,Mid,Nuc,OligoOPC,hspe,0.18767721858883238,0.17844386833455989,0.039287695701472454,0.20933651935424752,Br6432_mid,NA,NA,polyA,Nuc,polyA_Nuc
2107UNHS-0291_Br6471_Ant_Bulk,2107UNHS-0291,Br6471,Ant,Bulk,Astro,Bisque,0.10855563166578426,0.10865000005679498,0.0019769000139688883,0.01821093925421825,Br6471_ant,NA,0.00251414204902577,polyA,Total,polyA_Total
2107UNHS-0291_Br6471_Ant_Bulk,2107UNHS-0291,Br6471,Ant,Bulk,Astro,hspe,0.042315251023462126,0.03891081709234042,0.016980691086012273,0.4012900945949051,Br6471_ant,NA,0.00251414204902577,polyA,Total,polyA_Total
2107UNHS-0291_Br6471_Ant_Bulk,2107UNHS-0291,Br6471,Ant,Bulk,EndoMural,Bisque,0.12731046040361035,0.12732090332790424,0.0012118757013877897,0.009519058351888755,Br6471_ant,NA,0.00251414204902577,polyA,Total,polyA_Total
2107UNHS-0291_Br6471_Ant_Bulk,2107UNHS-0291,Br6471,Ant,Bulk,EndoMural,hspe,0.08417317618173119,0.08118828379995219,0.02283758451224652,0.27131665392951104,Br6471_ant,NA,0.00251414204902577,polyA,Total,polyA_Total
2107UNHS-0291_Br6471_Ant_Bulk,2107UNHS-0291,Br6471,Ant,Bulk,Excit,Bisque,0.15823557462288473,0.15821932011279494,0.0021098089445020997,0.013333341440635624,Br6471_ant,NA,0.20741671904462602,polyA,Total,polyA_Total
2107UNHS-0291_Br6471_Ant_Bulk,2107UNHS-0291,Br6471,Ant,Bulk,Excit,hspe,0.3391142974782877,0.33526130605658677,0.05804557073221024,0.17116816118885902,Br6471_ant,NA,0.20741671904462602,polyA,Total,polyA_Total
2107UNHS-0291_Br6471_Ant_Bulk,2107UNHS-0291,Br6471,Ant,Bulk,Inhib,Bisque,0.22157290110762232,0.22156106663886374,0.002784252872387608,0.012565854662142288,Br6471_ant,NA,0.7781269641734758,polyA,Total,polyA_Total
2107UNHS-0291_Br6471_Ant_Bulk,2107UNHS-0291,Br6471,Ant,Bulk,Inhib,hspe,0.17747085117487663,0.17349795865144144,0.03781589905263191,0.2130823107134861,Br6471_ant,NA,0.7781269641734758,polyA,Total,polyA_Total
2107UNHS-0291_Br6471_Ant_Bulk,2107UNHS-0291,Br6471,Ant,Bulk,Micro,Bisque,0.09474209676618277,0.09474493156717241,7.113314209837646e-4,0.007508081890347894,Br6471_ant,NA,NA,polyA,Total,polyA_Total
2107UNHS-0291_Br6471_Ant_Bulk,2107UNHS-0291,Br6471,Ant,Bulk,Micro,hspe,0.03318222505814225,0.033112040221992184,0.008529564803331837,0.25705222565353114,Br6471_ant,NA,NA,polyA,Total,polyA_Total
2107UNHS-0291_Br6471_Ant_Bulk,2107UNHS-0291,Br6471,Ant,Bulk,OligoOPC,Bisque,0.2895833354339158,0.28963052388692234,0.0018877109419145536,0.006518713996735968,Br6471_ant,NA,0.009428032683846637,polyA,Total,polyA_Total
2107UNHS-0291_Br6471_Ant_Bulk,2107UNHS-0291,Br6471,Ant,Bulk,OligoOPC,hspe,0.3237441990835001,0.3149930127527537,0.06890986544336662,0.2128528191036201,Br6471_ant,NA,0.009428032683846637,polyA,Total,polyA_Total
2107UNHS-0291_Br6471_Ant_Cyto,2107UNHS-0291,Br6471,Ant,Cyto,Astro,Bisque,0.13001785971951021,0.1301043485761168,0.0021980782284050054,0.01690597148074086,Br6471_ant,NA,0.00251414204902577,polyA,Cyto,polyA_Cyto
2107UNHS-0291_Br6471_Ant_Cyto,2107UNHS-0291,Br6471,Ant,Cyto,Astro,hspe,0.04944122950324066,0.04554513048744397,0.019436692926262142,0.3931272163243463,Br6471_ant,NA,0.00251414204902577,polyA,Cyto,polyA_Cyto
2107UNHS-0291_Br6471_Ant_Cyto,2107UNHS-0291,Br6471,Ant,Cyto,EndoMural,Bisque,0.11769834737733342,0.11772768362929109,0.0017011322129291157,0.014453322844673374,Br6471_ant,NA,0.00251414204902577,polyA,Cyto,polyA_Cyto
2107UNHS-0291_Br6471_Ant_Cyto,2107UNHS-0291,Br6471,Ant,Cyto,EndoMural,hspe,0.0806340029055474,0.07780219917990128,0.021949806483827234,0.27221526518457323,Br6471_ant,NA,0.00251414204902577,polyA,Cyto,polyA_Cyto
2107UNHS-0291_Br6471_Ant_Cyto,2107UNHS-0291,Br6471,Ant,Cyto,Excit,Bisque,0.2160378589079194,0.21607434423049954,0.002919352826250608,0.013513153856495621,Br6471_ant,NA,0.20741671904462602,polyA,Cyto,polyA_Cyto
2107UNHS-0291_Br6471_Ant_Cyto,2107UNHS-0291,Br6471,Ant,Cyto,Excit,hspe,0.3646961348554433,0.3597197602367905,0.061015874777963684,0.16730606372384205,Br6471_ant,NA,0.20741671904462602,polyA,Cyto,polyA_Cyto
2107UNHS-0291_Br6471_Ant_Cyto,2107UNHS-0291,Br6471,Ant,Cyto,Inhib,Bisque,0.16614625258462726,0.16606838777708882,0.004147634142304714,0.024963753787899008,Br6471_ant,NA,0.7781269641734758,polyA,Cyto,polyA_Cyto
2107UNHS-0291_Br6471_Ant_Cyto,2107UNHS-0291,Br6471,Ant,Cyto,Inhib,hspe,0.14439818785270178,0.1408721445233785,0.03266174193805192,0.22619218719953485,Br6471_ant,NA,0.7781269641734758,polyA,Cyto,polyA_Cyto
2107UNHS-0291_Br6471_Ant_Cyto,2107UNHS-0291,Br6471,Ant,Cyto,Micro,Bisque,0.13600321163549936,0.13598413366110101,8.620355387818148e-4,0.006338346928836844,Br6471_ant,NA,NA,polyA,Cyto,polyA_Cyto
2107UNHS-0291_Br6471_Ant_Cyto,2107UNHS-0291,Br6471,Ant,Cyto,Micro,hspe,0.04909101484826642,0.049026824542553964,0.012445316455571863,0.25351515942456326,Br6471_ant,NA,NA,polyA,Cyto,polyA_Cyto
2107UNHS-0291_Br6471_Ant_Cyto,2107UNHS-0291,Br6471,Ant,Cyto,OligoOPC,Bisque,0.23409646977511056,0.23405572207015496,0.002564866715045391,0.010956451917063854,Br6471_ant,NA,0.009428032683846637,polyA,Cyto,polyA_Cyto
2107UNHS-0291_Br6471_Ant_Cyto,2107UNHS-0291,Br6471,Ant,Cyto,OligoOPC,hspe,0.3117394300348005,0.30309842187549724,0.06735337191618487,0.2160566339287462,Br6471_ant,NA,0.009428032683846637,polyA,Cyto,polyA_Cyto
2107UNHS-0291_Br6471_Ant_Nuc,2107UNHS-0291,Br6471,Ant,Nuc,Astro,Bisque,0.1165600070124518,0.11662929165605887,0.0021110384550091688,0.01811117302681401,Br6471_ant,NA,0.00251414204902577,polyA,Nuc,polyA_Nuc
2107UNHS-0291_Br6471_Ant_Nuc,2107UNHS-0291,Br6471,Ant,Nuc,Astro,hspe,0.04245683804654054,0.03911467172764727,0.01694212130287756,0.3990434069608732,Br6471_ant,NA,0.00251414204902577,polyA,Nuc,polyA_Nuc
2107UNHS-0291_Br6471_Ant_Nuc,2107UNHS-0291,Br6471,Ant,Nuc,EndoMural,Bisque,0.15765520222159,0.15767172088099696,0.0013216577413497628,0.008383216809376997,Br6471_ant,NA,0.00251414204902577,polyA,Nuc,polyA_Nuc
2107UNHS-0291_Br6471_Ant_Nuc,2107UNHS-0291,Br6471,Ant,Nuc,EndoMural,hspe,0.10732548943141272,0.10388898088207627,0.02788900932303765,0.25985448070898726,Br6471_ant,NA,0.00251414204902577,polyA,Nuc,polyA_Nuc
2107UNHS-0291_Br6471_Ant_Nuc,2107UNHS-0291,Br6471,Ant,Nuc,Excit,Bisque,0.1817099019831237,0.18170310546756419,0.0022836809478905336,0.01256772978779456,Br6471_ant,NA,0.20741671904462602,polyA,Nuc,polyA_Nuc
2107UNHS-0291_Br6471_Ant_Nuc,2107UNHS-0291,Br6471,Ant,Nuc,Excit,hspe,0.35918988474855823,0.3560401138300401,0.05826372178808736,0.1622086931230633,Br6471_ant,NA,0.20741671904462602,polyA,Nuc,polyA_Nuc
2107UNHS-0291_Br6471_Ant_Nuc,2107UNHS-0291,Br6471,Ant,Nuc,Inhib,Bisque,0.20612232516461615,0.20604549270539818,0.0026942718877620148,0.013071227901248832,Br6471_ant,NA,0.7781269641734758,polyA,Nuc,polyA_Nuc
2107UNHS-0291_Br6471_Ant_Nuc,2107UNHS-0291,Br6471,Ant,Nuc,Inhib,hspe,0.18096279527946532,0.17649797290877423,0.03744637708761564,0.20692859562533986,Br6471_ant,NA,0.7781269641734758,polyA,Nuc,polyA_Nuc
2107UNHS-0291_Br6471_Ant_Nuc,2107UNHS-0291,Br6471,Ant,Nuc,Micro,Bisque,0.10362243273507943,0.10360853980413215,7.451060238065819e-4,0.007190586093568331,Br6471_ant,NA,NA,polyA,Nuc,polyA_Nuc
2107UNHS-0291_Br6471_Ant_Nuc,2107UNHS-0291,Br6471,Ant,Nuc,Micro,hspe,0.033082783280090504,0.0328163964159639,0.008470475040097167,0.2560387670040679,Br6471_ant,NA,NA,polyA,Nuc,polyA_Nuc
2107UNHS-0291_Br6471_Ant_Nuc,2107UNHS-0291,Br6471,Ant,Nuc,OligoOPC,Bisque,0.23433013088313917,0.23425975273652955,0.0022117123592621866,0.00943844631045408,Br6471_ant,NA,0.009428032683846637,polyA,Nuc,polyA_Nuc
2107UNHS-0291_Br6471_Ant_Nuc,2107UNHS-0291,Br6471,Ant,Nuc,OligoOPC,hspe,0.2769822092139327,0.2683163866338528,0.06259306234568278,0.2259822481859757,Br6471_ant,NA,0.009428032683846637,polyA,Nuc,polyA_Nuc
2107UNHS-0293_Br2720_Mid_Bulk,2107UNHS-0293,Br2720,Mid,Bulk,Astro,Bisque,0.14970598329837745,0.1496387788637527,0.0023921097022279445,0.015978718081429352,Br2720_mid,NA,0.049439683586025046,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br2720_Mid_Bulk,2107UNHS-0293,Br2720,Mid,Bulk,Astro,hspe,0.10454489053731142,0.09765911936900183,0.03607036144201697,0.3450227099252037,Br2720_mid,NA,0.049439683586025046,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br2720_Mid_Bulk,2107UNHS-0293,Br2720,Mid,Bulk,EndoMural,Bisque,0.07297223049794296,0.07293291557983714,0.0014689626711937185,0.020130434018117722,Br2720_mid,NA,0.012195121951219513,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br2720_Mid_Bulk,2107UNHS-0293,Br2720,Mid,Bulk,EndoMural,hspe,0.06439202047400341,0.061731878786509056,0.01809125238652961,0.28095488002016455,Br2720_mid,NA,0.012195121951219513,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br2720_Mid_Bulk,2107UNHS-0293,Br2720,Mid,Bulk,Excit,Bisque,0.07022495172915487,0.07007200706561922,0.0023628028404702505,0.03364620099111154,Br2720_mid,NA,0.11634805537244562,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br2720_Mid_Bulk,2107UNHS-0293,Br2720,Mid,Bulk,Excit,hspe,0.4030432910868764,0.397513285231501,0.06233144753503799,0.1546519912710875,Br2720_mid,NA,0.11634805537244562,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br2720_Mid_Bulk,2107UNHS-0293,Br2720,Mid,Bulk,Inhib,Bisque,0.23736200400316093,0.23722093294041943,0.0029767146638615067,0.012540822093083888,Br2720_mid,NA,0.571193144363876,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br2720_Mid_Bulk,2107UNHS-0293,Br2720,Mid,Bulk,Inhib,hspe,0.14009798837121049,0.13630635999783344,0.029865553680931772,0.21317617781776094,Br2720_mid,NA,0.571193144363876,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br2720_Mid_Bulk,2107UNHS-0293,Br2720,Mid,Bulk,Micro,Bisque,0.17889975479272213,0.17886409526874517,0.001662630774834438,0.009293644794319617,Br2720_mid,NA,0.004943968358602505,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br2720_Mid_Bulk,2107UNHS-0293,Br2720,Mid,Bulk,Micro,hspe,0.044628587729001114,0.04399275909426583,0.011403297021207143,0.2555155249467352,Br2720_mid,NA,0.004943968358602505,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br2720_Mid_Bulk,2107UNHS-0293,Br2720,Mid,Bulk,OligoOPC,Bisque,0.29083507567864186,0.2908398039208239,0.002615684385908293,0.008993703320704318,Br2720_mid,NA,0.24588002636783124,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br2720_Mid_Bulk,2107UNHS-0293,Br2720,Mid,Bulk,OligoOPC,hspe,0.24329322180159715,0.23334495226871654,0.056340444876361515,0.23157424797599377,Br2720_mid,NA,0.24588002636783124,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br2720_Mid_Cyto,2107UNHS-0293,Br2720,Mid,Cyto,Astro,Bisque,0.08764157943873761,0.08768887600540479,0.001368043950947057,0.015609530997822033,Br2720_mid,NA,0.049439683586025046,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br2720_Mid_Cyto,2107UNHS-0293,Br2720,Mid,Cyto,Astro,hspe,0.08163683102027805,0.07580951848426311,0.029310491105138396,0.3590351406200207,Br2720_mid,NA,0.049439683586025046,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br2720_Mid_Cyto,2107UNHS-0293,Br2720,Mid,Cyto,EndoMural,Bisque,0.05746514685577769,0.05749230014653331,0.001190571754468416,0.02071815386561938,Br2720_mid,NA,0.012195121951219513,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br2720_Mid_Cyto,2107UNHS-0293,Br2720,Mid,Cyto,EndoMural,hspe,0.06644266991445551,0.06398369032810311,0.018359965219492118,0.27632792666415196,Br2720_mid,NA,0.012195121951219513,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br2720_Mid_Cyto,2107UNHS-0293,Br2720,Mid,Cyto,Excit,Bisque,0.0754522348928505,0.07550092023056078,0.001955052753758069,0.0259111311485264,Br2720_mid,NA,0.11634805537244562,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br2720_Mid_Cyto,2107UNHS-0293,Br2720,Mid,Cyto,Excit,hspe,0.40353650947520703,0.3988120530926389,0.0608126988846219,0.15069937281191204,Br2720_mid,NA,0.11634805537244562,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br2720_Mid_Cyto,2107UNHS-0293,Br2720,Mid,Cyto,Inhib,Bisque,0.30454023257143004,0.3044506241572578,0.003315410650873704,0.010886609703025274,Br2720_mid,NA,0.571193144363876,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br2720_Mid_Cyto,2107UNHS-0293,Br2720,Mid,Cyto,Inhib,hspe,0.17011693270024697,0.16543679924926422,0.034067099348308885,0.20025695742079075,Br2720_mid,NA,0.571193144363876,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br2720_Mid_Cyto,2107UNHS-0293,Br2720,Mid,Cyto,Micro,Bisque,0.1900154235619967,0.19000109887290328,0.0016666045674929473,0.008770890995325867,Br2720_mid,NA,0.004943968358602505,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br2720_Mid_Cyto,2107UNHS-0293,Br2720,Mid,Cyto,Micro,hspe,0.051147462261547545,0.05061630125529107,0.013103125262316686,0.2561832920529385,Br2720_mid,NA,0.004943968358602505,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br2720_Mid_Cyto,2107UNHS-0293,Br2720,Mid,Cyto,OligoOPC,Bisque,0.2848853826792077,0.2848844991243998,0.0024607430820620035,0.008637660026358384,Br2720_mid,NA,0.24588002636783124,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br2720_Mid_Cyto,2107UNHS-0293,Br2720,Mid,Cyto,OligoOPC,hspe,0.2271195946282649,0.21726778260328267,0.053782779217421674,0.23680378307054464,Br2720_mid,NA,0.24588002636783124,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6432_Ant_Bulk,2107UNHS-0293,Br6432,Ant,Bulk,Astro,Bisque,0.18192955228359656,0.1818602362161022,0.0033485485288426023,0.018405742699914948,Br6432_ant,NA,0.04644808743169399,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6432_Ant_Bulk,2107UNHS-0293,Br6432,Ant,Bulk,Astro,hspe,0.13899588540072,0.13172691432902095,0.04523994341296514,0.3254768533797965,Br6432_ant,NA,0.04644808743169399,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6432_Ant_Bulk,2107UNHS-0293,Br6432,Ant,Bulk,EndoMural,Bisque,0.07191393129449304,0.07185323074699398,0.0017529899141039897,0.024376221443455262,Br6432_ant,NA,0.012636612021857924,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6432_Ant_Bulk,2107UNHS-0293,Br6432,Ant,Bulk,EndoMural,hspe,0.0709180215576677,0.06800633878118374,0.019610305632279727,0.27652076583007057,Br6432_ant,NA,0.012636612021857924,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6432_Ant_Bulk,2107UNHS-0293,Br6432,Ant,Bulk,Excit,Bisque,0.06870375386960485,0.06873513242918972,0.0028636207382071875,0.04168070268244948,Br6432_ant,NA,0.06181693989071038,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6432_Ant_Bulk,2107UNHS-0293,Br6432,Ant,Bulk,Excit,hspe,0.4118327951819413,0.4069215727779927,0.06254574300117148,0.1518716909699718,Br6432_ant,NA,0.06181693989071038,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6432_Ant_Bulk,2107UNHS-0293,Br6432,Ant,Bulk,Inhib,Bisque,0.1367482649737045,0.13663293533171583,0.002680606333036371,0.019602488803436215,Br6432_ant,NA,0.6168032786885246,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6432_Ant_Bulk,2107UNHS-0293,Br6432,Ant,Bulk,Inhib,hspe,0.1333184522337191,0.12982962570543838,0.027942050166869143,0.20958876808653798,Br6432_ant,NA,0.6168032786885246,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6432_Ant_Bulk,2107UNHS-0293,Br6432,Ant,Bulk,Micro,Bisque,0.150975590262379,0.15087510915157032,0.0016979244325402863,0.011246350682182995,Br6432_ant,NA,0.012636612021857924,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6432_Ant_Bulk,2107UNHS-0293,Br6432,Ant,Bulk,Micro,hspe,0.04108351619304858,0.040081360458227425,0.010395348073803972,0.2530296585364543,Br6432_ant,NA,0.012636612021857924,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6432_Ant_Bulk,2107UNHS-0293,Br6432,Ant,Bulk,OligoOPC,Bisque,0.3897289073162223,0.38972485116663236,0.00405064341305873,0.010393489774603958,Br6432_ant,NA,0.2496584699453552,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6432_Ant_Bulk,2107UNHS-0293,Br6432,Ant,Bulk,OligoOPC,hspe,0.20385132943290327,0.1951178176351216,0.04504081873487647,0.22094935000019927,Br6432_ant,NA,0.2496584699453552,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6432_Ant_Cyto,2107UNHS-0293,Br6432,Ant,Cyto,Astro,Bisque,0.12498659281735493,0.12496803667022577,0.0020169199648477987,0.016137090542144458,Br6432_ant,NA,0.04644808743169399,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6432_Ant_Cyto,2107UNHS-0293,Br6432,Ant,Cyto,Astro,hspe,0.13300269260494924,0.1264923584679041,0.043620803025716054,0.327969322811235,Br6432_ant,NA,0.04644808743169399,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6432_Ant_Cyto,2107UNHS-0293,Br6432,Ant,Cyto,EndoMural,Bisque,0.04564229057791801,0.04561515677264494,0.0016231656323238786,0.0355627557638217,Br6432_ant,NA,0.012636612021857924,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6432_Ant_Cyto,2107UNHS-0293,Br6432,Ant,Cyto,EndoMural,hspe,0.07076842082481132,0.06813121482960323,0.01944554251731149,0.27477711514079606,Br6432_ant,NA,0.012636612021857924,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6432_Ant_Cyto,2107UNHS-0293,Br6432,Ant,Cyto,Excit,Bisque,0.045851075220181725,0.04580953418745844,0.0023592209590882892,0.05145399421407371,Br6432_ant,NA,0.06181693989071038,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6432_Ant_Cyto,2107UNHS-0293,Br6432,Ant,Cyto,Excit,hspe,0.4142507739927128,0.41064164627572725,0.061479282517783486,0.14841078490987922,Br6432_ant,NA,0.06181693989071038,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6432_Ant_Cyto,2107UNHS-0293,Br6432,Ant,Cyto,Inhib,Bisque,0.20961368387483456,0.20956904950491734,0.0027736607146771185,0.01323225022052157,Br6432_ant,NA,0.6168032786885246,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6432_Ant_Cyto,2107UNHS-0293,Br6432,Ant,Cyto,Inhib,hspe,0.16021103278550733,0.15639637457823155,0.031548600644483886,0.19691902671098546,Br6432_ant,NA,0.6168032786885246,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6432_Ant_Cyto,2107UNHS-0293,Br6432,Ant,Cyto,Micro,Bisque,0.1457630370743148,0.14570615570186662,0.0016913691484520647,0.011603553153120356,Br6432_ant,NA,0.012636612021857924,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6432_Ant_Cyto,2107UNHS-0293,Br6432,Ant,Cyto,Micro,hspe,0.048349614135813866,0.04721980986475756,0.012283920553764404,0.25406450027209987,Br6432_ant,NA,0.012636612021857924,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6432_Ant_Cyto,2107UNHS-0293,Br6432,Ant,Cyto,OligoOPC,Bisque,0.4281433204353962,0.4282903847694085,0.005063712945621517,0.011827144565684273,Br6432_ant,NA,0.2496584699453552,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6432_Ant_Cyto,2107UNHS-0293,Br6432,Ant,Cyto,OligoOPC,hspe,0.17341746565620544,0.164950149056025,0.039455975562974525,0.22752019477204638,Br6432_ant,NA,0.2496584699453552,RiboZeroGold,Cyto,RiboZeroGold_Cyto
2107UNHS-0293_Br6432_Ant_Nuc,2107UNHS-0293,Br6432,Ant,Nuc,Astro,Bisque,0.14941841091966457,0.1493891154970528,0.0025911391215936806,0.01734149831767932,Br6432_ant,NA,0.04644808743169399,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6432_Ant_Nuc,2107UNHS-0293,Br6432,Ant,Nuc,Astro,hspe,0.12946453998105262,0.12263909125624081,0.04288648135795325,0.331260446792842,Br6432_ant,NA,0.04644808743169399,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6432_Ant_Nuc,2107UNHS-0293,Br6432,Ant,Nuc,EndoMural,Bisque,0.10362813882515885,0.10353580202346277,0.0020728517496504464,0.020002788558692124,Br6432_ant,NA,0.012636612021857924,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6432_Ant_Nuc,2107UNHS-0293,Br6432,Ant,Nuc,EndoMural,hspe,0.0831529524126138,0.07999808733636572,0.02250857325675769,0.2706888042299178,Br6432_ant,NA,0.012636612021857924,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6432_Ant_Nuc,2107UNHS-0293,Br6432,Ant,Nuc,Excit,Bisque,0.06674166389853127,0.06671963302243478,0.0028185241349623805,0.04223035462896821,Br6432_ant,NA,0.06181693989071038,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6432_Ant_Nuc,2107UNHS-0293,Br6432,Ant,Nuc,Excit,hspe,0.41970951882629054,0.4152652813660238,0.06239560278450803,0.14866377812682474,Br6432_ant,NA,0.06181693989071038,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6432_Ant_Nuc,2107UNHS-0293,Br6432,Ant,Nuc,Inhib,Bisque,0.137881579177996,0.13775220108171837,0.0026438302348432254,0.01917464428972209,Br6432_ant,NA,0.6168032786885246,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6432_Ant_Nuc,2107UNHS-0293,Br6432,Ant,Nuc,Inhib,hspe,0.1305881142258416,0.12701240837989874,0.02747025792723619,0.2103580259971332,Br6432_ant,NA,0.6168032786885246,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6432_Ant_Nuc,2107UNHS-0293,Br6432,Ant,Nuc,Micro,Bisque,0.1265885273613349,0.12651096098318548,0.0014795448906628381,0.011687827653130192,Br6432_ant,NA,0.012636612021857924,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6432_Ant_Nuc,2107UNHS-0293,Br6432,Ant,Nuc,Micro,hspe,0.037262672758257495,0.036397198176882486,0.009435650618605088,0.2532199093666496,Br6432_ant,NA,0.012636612021857924,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6432_Ant_Nuc,2107UNHS-0293,Br6432,Ant,Nuc,OligoOPC,Bisque,0.41574167981731464,0.4157277813358356,0.004429247612669367,0.010653845471100393,Br6432_ant,NA,0.2496584699453552,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6432_Ant_Nuc,2107UNHS-0293,Br6432,Ant,Nuc,OligoOPC,hspe,0.1998222017959439,0.19097400454521107,0.04410402694733191,0.2207163495894737,Br6432_ant,NA,0.2496584699453552,RiboZeroGold,Nuc,RiboZeroGold_Nuc
2107UNHS-0293_Br6432_Mid_Bulk,2107UNHS-0293,Br6432,Mid,Bulk,Astro,Bisque,0.20794945061312897,0.2078748346474637,0.004210663826432935,0.02024849699779439,Br6432_mid,NA,NA,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6432_Mid_Bulk,2107UNHS-0293,Br6432,Mid,Bulk,Astro,hspe,0.1644695404526171,0.1570309496223669,0.05125133356348001,0.3116159589334128,Br6432_mid,NA,NA,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6432_Mid_Bulk,2107UNHS-0293,Br6432,Mid,Bulk,EndoMural,Bisque,0.09683020080780312,0.09681110680071581,0.0020852976639566573,0.02153561230442695,Br6432_mid,NA,NA,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6432_Mid_Bulk,2107UNHS-0293,Br6432,Mid,Bulk,EndoMural,hspe,0.083787545498462,0.08056639300745214,0.022565492458227664,0.2693179794679852,Br6432_mid,NA,NA,RiboZeroGold,Total,RiboZeroGold_Total
2107UNHS-0293_Br6432_Mid_Bulk,2107UNHS-0293,Br6432,Mid,Bulk,Excit,Bisque,0.06839639452485388,0.06854223965413012,0.003379834499413458,0.049415389844640036,Br6432_mid,NA,NA,RiboZeroGold,Total,RiboZeroGold_Total
